MQ2,MQ3,MQ135,Humidity,Temperature,Label
2.22,4.94,4.26,84.9,38.9,Tidak Layak
2.22,4.94,4.24,84.9,38.9,Tidak Layak
2.22,4.96,4.26,85.0,38.9,Tidak Layak
2.23,4.96,4.22,84.9,38.2,Tidak Layak
2.23,4.96,4.24,84.9,38.9,Tidak Layak
2.22,4.96,4.26,85.6,39.0,Tidak Layak
2.22,4.96,4.26,85.4,39.0,Tidak Layak
2.22,4.99,4.22,85.3,39.0,Tidak Layak
2.23,4.92,4.22,85.4,39.0,Tidak Layak
2.19,4.99,3.93,84.6,38.9,Tidak Layak
2.22,4.92,4.22,84.7,38.9,Tidak Layak
2.23,4.96,4.22,85.4,39.0,Tidak Layak
2.23,4.94,4.22,85.4,39.0,Tidak Layak
2.22,4.94,4.24,84.8,38.9,Tidak Layak
2.22,4.94,4.2,84.8,38.9,Tidak Layak
2.22,4.81,4.22,84.7,38.9,Tidak Layak
2.22,4.86,4.22,84.7,38.9,Tidak Layak
2.22,4.88,4.18,84.6,38.9,Tidak Layak
2.2,4.86,4.22,84.6,38.9,Tidak Layak
2.2,4.86,4.22,84.8,38.9,Tidak Layak
2.2,4.88,4.2,85.5,39.0,Tidak Layak
2.2,4.86,4.18,84.8,38.9,Tidak Layak
2.22,4.86,4.18,85.4,39.0,Tidak Layak
2.2,4.9,4.2,84.6,38.7,Tidak Layak
2.19,4.88,4.2,85.3,39.0,Tidak Layak
2.22,4.9,4.18,85.2,39.0,Tidak Layak
2.2,4.9,4.24,85.1,39.0,Tidak Layak
2.2,4.9,4.24,85.2,39.0,Tidak Layak
2.2,4.94,4.22,85.3,39.0,Tidak Layak
2.19,4.9,4.22,85.2,39.0,Tidak Layak
2.2,4.92,4.2,85.2,39.1,Tidak Layak
2.22,4.92,4.22,85.3,39.0,Tidak Layak
2.19,4.88,4.18,85.3,39.0,Tidak Layak
2.2,4.9,4.2,85.2,39.4,Tidak Layak
2.2,4.94,4.22,85.2,39.0,Tidak Layak
2.19,4.9,4.2,85.1,39.0,Tidak Layak
2.24,4.92,4.18,85.0,39.0,Tidak Layak
2.19,4.9,4.24,84.9,39.0,Tidak Layak
2.17,4.9,4.24,85.0,39.0,Tidak Layak
2.2,4.96,4.24,85.1,39.0,Tidak Layak
2.19,4.88,4.2,85.0,39.0,Tidak Layak
2.19,4.9,4.18,85.1,39.0,Tidak Layak
2.19,4.88,4.22,85.1,39.0,Tidak Layak
2.19,4.9,4.2,85.1,39.0,Tidak Layak
2.2,4.92,4.18,85.0,39.0,Tidak Layak
2.19,4.92,4.18,85.0,39.0,Tidak Layak
2.17,4.88,4.24,85.1,39.0,Tidak Layak
2.19,4.88,4.2,85.0,39.1,Tidak Layak
2.19,4.86,4.2,84.9,39.0,Tidak Layak
2.2,4.92,4.24,84.8,39.0,Tidak Layak
2.2,4.9,4.22,84.1,38.9,Tidak Layak
2.2,4.9,4.2,84.9,39.1,Tidak Layak
2.2,4.79,4.2,84.8,39.0,Tidak Layak
2.17,4.84,4.2,84.8,39.0,Tidak Layak
2.19,4.84,4.18,84.8,39.0,Tidak Layak
2.19,4.88,4.18,84.8,39.1,Tidak Layak
2.19,4.86,4.22,84.8,39.1,Tidak Layak
2.2,4.88,4.18,84.7,39.1,Tidak Layak
2.17,4.88,4.24,84.7,39.1,Tidak Layak
2.2,4.88,4.22,84.7,39.1,Tidak Layak
2.16,4.86,4.24,84.6,39.1,Tidak Layak
2.17,4.86,4.2,84.7,39.1,Tidak Layak
2.17,4.86,4.22,84.6,39.1,Tidak Layak
2.14,5.07,4.18,84.6,39.1,Tidak Layak
2.17,4.84,4.24,84.5,39.1,Tidak Layak
2.17,4.88,4.22,84.5,39.1,Tidak Layak
2.19,4.88,4.2,84.5,39.1,Tidak Layak
2.19,4.84,4.26,84.5,39.1,Tidak Layak
2.17,4.88,4.24,84.3,39.1,Tidak Layak
2.19,4.9,4.18,83.9,39.1,Tidak Layak
2.17,4.86,4.24,84.0,39.1,Tidak Layak
2.2,4.92,4.22,84.0,39.1,Tidak Layak
2.2,4.88,4.2,83.9,39.1,Tidak Layak
2.19,4.9,4.22,84.0,39.1,Tidak Layak
2.17,4.9,4.24,83.9,39.2,Tidak Layak
2.17,4.9,4.2,84.0,39.1,Tidak Layak
2.17,4.9,4.2,84.1,39.1,Tidak Layak
2.2,4.94,4.24,83.5,38.9,Tidak Layak
2.17,4.9,4.24,84.2,39.1,Tidak Layak
2.19,4.86,4.2,84.1,39.1,Tidak Layak
2.17,4.79,4.18,84.3,39.1,Tidak Layak
2.17,4.81,4.2,84.3,39.1,Tidak Layak
2.17,4.81,4.16,84.4,39.1,Tidak Layak
2.17,4.84,4.16,84.5,39.0,Tidak Layak
2.19,4.88,4.2,84.5,39.1,Tidak Layak
2.17,4.88,4.18,84.5,39.1,Tidak Layak
2.2,4.88,4.16,84.6,39.1,Tidak Layak
2.2,4.81,4.14,84.7,39.1,Tidak Layak
2.19,4.81,4.14,84.5,39.0,Tidak Layak
2.19,4.88,4.14,84.6,39.1,Tidak Layak
2.2,4.88,4.16,84.6,39.1,Tidak Layak
2.17,4.86,4.18,84.5,39.2,Tidak Layak
2.19,4.88,4.16,84.5,39.1,Tidak Layak
2.19,4.86,4.16,84.5,39.1,Tidak Layak
2.17,4.84,4.14,83.8,38.9,Tidak Layak
2.17,4.88,4.16,84.5,39.1,Tidak Layak
2.19,4.9,4.14,84.6,39.1,Tidak Layak
2.19,4.86,4.14,84.6,39.1,Tidak Layak
2.17,4.88,4.18,84.5,39.1,Tidak Layak
2.17,4.9,4.18,84.6,39.1,Tidak Layak
2.17,4.9,4.18,84.6,39.1,Tidak Layak
2.19,4.9,4.16,83.8,38.7,Tidak Layak
2.19,4.92,4.14,84.4,39.1,Tidak Layak
2.19,4.96,4.16,84.4,39.1,Tidak Layak
2.19,4.96,4.18,84.2,39.1,Tidak Layak
2.19,4.96,4.18,84.2,39.1,Tidak Layak
2.19,4.96,4.18,84.4,39.1,Tidak Layak
2.19,4.99,4.16,84.5,39.1,Tidak Layak
2.17,4.96,4.22,84.5,39.2,Tidak Layak
2.19,4.99,4.18,84.5,39.1,Tidak Layak
2.17,4.92,4.2,84.6,39.1,Tidak Layak
2.17,4.92,4.2,84.6,39.1,Tidak Layak
2.19,4.96,4.14,84.5,39.1,Tidak Layak
2.17,4.92,4.2,84.4,39.2,Tidak Layak
2.19,4.92,4.16,84.4,39.1,Tidak Layak
2.19,4.96,4.18,84.4,39.1,Tidak Layak
2.17,4.9,4.2,84.5,39.2,Tidak Layak
2.19,4.92,4.2,84.5,39.2,Tidak Layak
2.19,4.94,4.16,84.4,39.1,Tidak Layak
2.17,4.9,4.16,84.3,39.2,Tidak Layak
2.19,4.92,4.14,84.3,39.2,Tidak Layak
2.16,4.9,4.14,84.3,39.2,Tidak Layak
2.17,4.92,4.16,84.2,39.1,Tidak Layak
2.19,4.92,4.16,84.0,39.1,Tidak Layak
2.17,4.9,4.18,84.0,39.2,Tidak Layak
2.17,4.9,4.22,84.0,39.2,Tidak Layak
2.17,4.9,4.18,83.9,39.2,Tidak Layak
2.19,4.94,4.18,83.7,39.1,Tidak Layak
2.19,4.92,4.2,83.7,39.4,Tidak Layak
2.19,4.94,4.18,83.6,39.2,Tidak Layak
2.17,4.9,4.2,83.6,39.2,Tidak Layak
2.2,4.92,4.2,83.7,39.2,Tidak Layak
2.2,4.96,4.18,83.8,39.2,Tidak Layak
2.19,4.92,4.16,83.8,39.2,Tidak Layak
2.17,4.92,4.2,83.9,39.2,Tidak Layak
2.19,4.94,4.22,83.7,39.1,Tidak Layak
2.19,4.92,4.22,83.9,39.1,Tidak Layak
2.2,4.92,4.18,84.0,39.2,Tidak Layak
2.19,4.96,4.2,84.1,39.1,Tidak Layak
2.17,4.9,4.22,84.2,39.2,Tidak Layak
2.2,4.92,4.16,84.4,39.2,Tidak Layak
2.17,4.88,4.2,84.4,39.2,Tidak Layak
2.19,4.94,4.18,84.4,39.3,Tidak Layak
2.2,4.92,4.16,84.5,39.1,Tidak Layak
2.19,4.92,4.16,84.5,39.1,Tidak Layak
2.19,4.9,4.2,84.4,39.1,Tidak Layak
2.19,4.94,4.22,84.4,39.1,Tidak Layak
2.2,4.96,4.24,84.5,39.1,Tidak Layak
2.19,4.94,4.18,84.3,39.1,Tidak Layak
2.2,4.96,4.2,84.3,39.1,Tidak Layak
2.2,4.94,4.2,84.2,39.1,Tidak Layak
2.2,4.99,4.22,84.3,39.1,Tidak Layak
2.17,4.94,4.2,84.4,39.0,Tidak Layak
2.2,4.99,4.24,84.5,39.1,Tidak Layak
2.19,4.94,4.2,84.6,39.1,Tidak Layak
2.2,4.92,4.18,84.7,39.0,Tidak Layak
2.2,4.92,4.2,84.6,39.1,Tidak Layak
2.22,4.96,4.22,84.6,39.1,Tidak Layak
2.2,4.96,4.2,84.7,39.1,Tidak Layak
2.19,4.96,4.24,84.6,39.2,Tidak Layak
2.19,4.94,4.2,84.7,39.1,Tidak Layak
2.2,4.94,4.18,84.8,39.1,Tidak Layak
2.2,4.99,4.16,84.7,39.1,Tidak Layak
2.2,4.96,4.18,84.7,39.1,Tidak Layak
2.2,4.96,4.2,84.8,39.1,Tidak Layak
2.13,5.12,4.18,84.7,39.1,Tidak Layak
2.2,4.96,4.2,84.7,39.1,Tidak Layak
2.2,4.96,4.16,84.6,39.1,Tidak Layak
2.2,4.99,4.2,84.7,39.1,Tidak Layak
2.2,4.99,4.16,84.8,39.1,Tidak Layak
2.2,4.96,4.16,84.8,39.1,Tidak Layak
2.2,5.01,4.16,84.8,39.1,Tidak Layak
2.2,5.01,4.18,84.7,39.1,Tidak Layak
2.19,4.94,4.14,84.7,39.1,Tidak Layak
2.19,4.99,4.16,84.6,39.1,Tidak Layak
2.19,4.99,4.2,84.5,39.1,Tidak Layak
2.17,4.99,4.2,84.5,39.1,Tidak Layak
2.19,5.01,4.18,84.5,39.1,Tidak Layak
2.2,5.01,4.2,84.5,39.1,Tidak Layak
2.2,4.96,4.2,84.5,39.1,Tidak Layak
2.22,4.96,4.2,84.5,39.1,Tidak Layak
2.19,4.94,4.2,84.5,39.1,Tidak Layak
2.19,4.96,4.16,84.5,39.1,Tidak Layak
2.2,4.99,4.2,84.4,39.2,Tidak Layak
2.2,4.94,4.18,84.4,39.1,Tidak Layak
2.2,4.94,4.16,84.5,39.1,Tidak Layak
2.2,4.96,4.2,83.8,38.9,Tidak Layak
2.2,4.99,4.2,84.5,39.1,Tidak Layak
2.19,4.94,4.18,84.5,39.1,Tidak Layak
2.2,4.92,4.14,84.4,39.1,Tidak Layak
2.17,4.88,4.18,84.3,39.1,Tidak Layak
2.19,4.9,4.18,84.4,39.1,Tidak Layak
2.19,4.88,4.16,84.4,39.1,Tidak Layak
2.2,4.94,4.12,84.3,39.1,Tidak Layak
2.19,4.9,4.18,84.4,39.1,Tidak Layak
2.19,4.9,4.16,84.4,39.1,Tidak Layak
2.2,4.96,4.16,84.4,39.1,Tidak Layak
2.17,4.92,4.18,84.4,39.1,Tidak Layak
2.19,4.9,4.18,84.4,39.1,Tidak Layak
2.19,4.94,4.18,84.5,39.1,Tidak Layak
2.17,4.92,4.18,84.4,39.2,Tidak Layak
2.19,4.94,4.14,84.5,39.1,Tidak Layak
2.19,4.94,4.12,84.5,39.1,Tidak Layak
2.16,4.92,4.18,84.4,39.4,Tidak Layak
2.19,4.94,4.14,84.4,39.1,Tidak Layak
2.19,4.94,4.16,84.4,39.1,Tidak Layak
2.17,4.9,4.16,84.4,39.1,Tidak Layak
2.19,4.96,4.18,84.4,39.1,Tidak Layak
2.19,4.92,4.16,84.3,39.1,Tidak Layak
2.17,4.92,4.14,84.2,39.1,Tidak Layak
2.17,4.96,4.18,84.3,39.0,Tidak Layak
2.19,4.92,4.14,84.2,39.2,Tidak Layak
2.16,4.94,4.14,84.2,39.2,Tidak Layak
2.16,4.92,4.08,84.2,39.2,Tidak Layak
2.17,4.92,4.16,84.0,39.2,Tidak Layak
2.17,4.96,4.18,84.0,39.2,Tidak Layak
2.17,4.92,4.18,84.1,39.1,Tidak Layak
2.19,4.96,4.14,84.1,39.2,Tidak Layak
2.16,4.96,4.14,84.0,39.2,Tidak Layak
2.16,4.94,4.14,84.0,39.2,Tidak Layak
2.16,4.94,4.14,84.0,39.1,Tidak Layak
2.16,4.94,4.14,84.0,39.1,Tidak Layak
2.19,4.94,4.14,84.0,39.2,Tidak Layak
2.17,4.94,4.14,84.0,39.2,Tidak Layak
2.17,4.94,4.18,84.0,39.2,Tidak Layak
2.19,4.96,4.16,83.9,39.2,Tidak Layak
2.2,4.99,4.14,83.9,39.2,Tidak Layak
2.17,4.94,4.18,83.8,39.2,Tidak Layak
2.19,4.99,4.16,83.8,39.2,Tidak Layak
2.16,4.94,4.16,83.8,39.2,Tidak Layak
2.17,4.94,4.16,83.8,39.2,Tidak Layak
2.19,4.99,4.14,83.7,39.2,Tidak Layak
2.19,4.94,4.14,83.8,39.2,Tidak Layak
2.16,4.94,4.14,83.8,39.1,Tidak Layak
2.19,4.99,4.14,83.8,39.2,Tidak Layak
2.17,4.94,4.18,83.9,39.1,Tidak Layak
2.17,4.96,4.18,84.0,39.2,Tidak Layak
2.19,4.94,4.14,83.9,39.1,Tidak Layak
2.17,4.99,4.16,83.8,39.0,Tidak Layak
2.19,4.99,4.16,83.9,39.2,Tidak Layak
2.2,4.99,4.2,83.9,39.2,Tidak Layak
2.19,4.96,4.18,83.9,39.2,Tidak Layak
2.17,4.99,4.24,83.9,39.2,Tidak Layak
2.17,4.96,4.2,83.9,39.2,Tidak Layak
2.19,4.99,4.2,83.7,39.1,Tidak Layak
2.2,4.99,4.16,83.7,39.2,Tidak Layak
2.17,4.96,4.2,83.8,39.2,Tidak Layak
2.19,5.01,4.16,83.8,39.2,Tidak Layak
2.19,5.01,4.16,83.9,39.1,Tidak Layak
2.19,4.99,4.18,83.9,39.1,Tidak Layak
2.19,5.03,4.16,83.9,39.1,Tidak Layak
2.14,5.03,4.03,83.9,39.2,Tidak Layak
2.17,4.99,4.2,84.0,39.2,Tidak Layak
2.19,4.99,4.18,84.0,39.2,Tidak Layak
2.2,5.03,4.2,84.0,39.2,Tidak Layak
2.19,5.03,4.18,83.9,39.2,Tidak Layak
2.17,4.99,4.22,84.0,39.2,Tidak Layak
2.17,4.99,4.2,84.0,39.2,Tidak Layak
2.19,5.03,4.18,84.0,39.2,Tidak Layak
2.16,4.99,4.16,84.0,39.2,Tidak Layak
2.19,5.03,4.2,84.0,39.2,Tidak Layak
2.17,5.01,4.18,84.0,39.1,Tidak Layak
2.17,4.99,4.2,83.3,38.6,Tidak Layak
2.19,4.99,4.16,84.0,39.2,Tidak Layak
2.2,5.01,4.16,83.9,39.2,Tidak Layak
2.19,5.05,4.16,84.0,39.2,Tidak Layak
2.19,4.99,4.18,83.9,39.2,Tidak Layak
2.19,4.99,4.18,84.0,39.2,Tidak Layak
2.19,5.05,4.16,84.0,39.2,Tidak Layak
2.16,5.03,4.16,84.0,39.2,Tidak Layak
2.16,5.03,4.14,84.0,39.2,Tidak Layak
2.16,5.05,4.14,84.0,39.2,Tidak Layak
2.17,5.05,4.18,84.0,39.2,Tidak Layak
2.17,5.03,4.14,84.0,39.1,Tidak Layak
2.19,5.03,4.16,84.0,39.2,Tidak Layak
2.16,5.03,4.18,83.7,39.2,Tidak Layak
2.17,5.05,4.2,83.6,39.2,Tidak Layak
2.19,5.03,4.14,83.5,39.2,Tidak Layak
2.19,5.03,4.2,83.5,39.2,Tidak Layak
2.17,5.03,4.16,83.5,39.2,Tidak Layak
2.16,5.01,4.18,83.5,39.2,Tidak Layak
2.19,5.05,4.18,83.5,39.2,Tidak Layak
2.19,5.03,4.14,83.4,39.3,Tidak Layak
2.16,5.03,4.18,83.2,39.3,Tidak Layak
2.19,5.03,4.16,83.0,39.3,Tidak Layak
2.19,5.07,4.14,82.9,39.2,Tidak Layak
2.17,5.07,4.1,83.0,39.2,Tidak Layak
2.19,5.05,4.16,83.0,39.3,Tidak Layak
2.19,5.05,4.16,83.1,39.3,Tidak Layak
2.17,5.07,4.18,83.2,39.3,Tidak Layak
2.2,5.1,4.18,83.2,39.3,Tidak Layak
2.19,5.1,4.2,83.1,39.3,Tidak Layak
2.19,5.1,4.2,83.2,39.3,Tidak Layak
2.19,5.05,4.16,83.1,39.3,Tidak Layak
2.19,5.1,4.16,83.1,39.3,Tidak Layak
2.19,5.05,4.2,83.1,39.3,Tidak Layak
2.19,5.05,4.18,83.1,39.3,Tidak Layak
2.17,5.05,4.2,83.1,39.3,Tidak Layak
2.17,5.07,4.24,83.1,39.4,Tidak Layak
2.19,5.05,4.18,83.0,39.3,Tidak Layak
2.19,5.05,4.2,83.0,39.3,Tidak Layak
2.17,5.1,4.22,83.0,39.3,Tidak Layak
2.19,5.1,4.22,83.0,39.3,Tidak Layak
2.17,5.1,4.24,83.0,39.4,Tidak Layak
2.17,5.05,4.22,82.9,39.3,Tidak Layak
2.19,5.05,4.2,83.0,39.3,Tidak Layak
2.17,5.07,4.18,83.0,39.3,Tidak Layak
2.19,5.07,4.18,83.0,39.3,Tidak Layak
2.19,5.05,4.2,83.0,39.3,Tidak Layak
2.17,5.07,4.2,82.9,39.3,Tidak Layak
2.19,5.07,4.2,83.0,39.3,Tidak Layak
2.19,5.07,4.24,83.0,39.3,Tidak Layak
2.19,5.07,4.18,83.0,39.3,Tidak Layak
2.19,5.07,4.2,83.0,39.3,Tidak Layak
2.19,5.07,4.18,83.0,39.4,Tidak Layak
2.19,5.07,4.2,83.0,39.3,Tidak Layak
2.17,5.07,4.2,82.9,39.3,Tidak Layak
2.19,5.07,4.18,82.9,39.4,Tidak Layak
2.19,5.07,4.2,83.0,39.3,Tidak Layak
2.17,5.07,4.18,83.0,39.3,Tidak Layak
2.19,5.1,4.18,82.9,39.3,Tidak Layak
2.19,5.07,4.2,82.9,39.3,Tidak Layak
2.17,5.07,4.24,82.9,39.4,Tidak Layak
2.17,5.07,4.22,82.9,39.4,Tidak Layak
2.19,5.14,4.18,82.9,39.3,Tidak Layak
2.17,5.1,4.2,83.0,39.4,Tidak Layak
2.17,5.07,4.24,83.0,39.4,Tidak Layak
2.17,5.07,4.22,83.0,39.4,Tidak Layak
2.19,5.1,4.2,82.9,39.4,Tidak Layak
2.17,5.07,4.24,82.9,39.4,Tidak Layak
2.2,5.1,4.2,82.9,39.4,Tidak Layak
2.19,5.12,4.22,82.9,39.4,Tidak Layak
2.2,5.12,4.16,82.9,39.4,Tidak Layak
2.19,5.1,4.18,83.0,39.4,Tidak Layak
2.17,5.12,4.2,83.0,39.4,Tidak Layak
2.17,5.07,4.22,82.9,39.4,Tidak Layak
2.17,5.1,4.18,82.8,39.4,Tidak Layak
2.19,5.14,4.2,82.6,39.3,Tidak Layak
2.17,5.12,4.24,82.4,39.3,Tidak Layak
2.13,5.25,4.24,82.5,39.4,Tidak Layak
2.17,5.16,4.24,82.7,39.3,Tidak Layak
2.17,5.16,4.24,82.8,39.2,Tidak Layak
2.2,5.23,4.24,82.9,39.3,Tidak Layak
2.2,5.25,4.24,83.1,39.2,Tidak Layak
2.19,5.19,4.24,83.3,39.2,Tidak Layak
2.17,5.19,4.24,83.5,39.2,Tidak Layak
2.17,5.19,4.24,83.5,39.2,Tidak Layak
2.19,5.19,4.22,83.6,39.2,Tidak Layak
2.2,5.21,4.24,83.6,39.2,Tidak Layak
2.19,5.16,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.2,Tidak Layak
2.2,5.16,4.22,83.6,39.2,Tidak Layak
2.2,5.21,4.28,83.6,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.2,Tidak Layak
2.17,5.19,4.26,83.4,39.2,Tidak Layak
2.19,5.16,4.26,83.5,39.2,Tidak Layak
2.19,5.16,4.26,83.6,39.2,Tidak Layak
2.2,5.16,4.26,83.6,39.4,Tidak Layak
2.2,5.19,4.26,83.6,39.2,Tidak Layak
2.2,5.19,4.26,83.6,39.2,Tidak Layak
2.17,5.16,4.24,83.7,39.2,Tidak Layak
2.2,5.19,4.24,83.6,39.2,Tidak Layak
2.2,5.16,4.24,83.6,39.2,Tidak Layak
2.19,5.16,4.24,83.6,39.2,Tidak Layak
2.17,5.16,4.26,83.5,39.2,Tidak Layak
2.2,5.21,4.22,83.4,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.2,Tidak Layak
2.14,5.67,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.24,83.6,39.3,Tidak Layak
2.17,5.14,4.26,83.6,39.2,Tidak Layak
2.19,5.21,4.24,83.6,39.2,Tidak Layak
2.2,5.19,4.22,83.6,39.1,Tidak Layak
2.17,5.16,4.26,83.7,39.2,Tidak Layak
2.17,5.12,4.24,83.7,39.2,Tidak Layak
2.19,5.12,4.18,83.6,39.2,Tidak Layak
2.19,5.12,4.24,83.6,39.3,Tidak Layak
2.2,5.12,4.22,83.6,39.2,Tidak Layak
2.19,5.12,4.22,83.6,39.2,Tidak Layak
2.2,5.14,4.22,83.6,39.2,Tidak Layak
2.19,5.12,4.2,83.5,39.3,Tidak Layak
2.2,5.16,4.24,83.5,39.3,Tidak Layak
2.17,5.1,4.26,83.5,39.3,Tidak Layak
2.19,5.1,4.26,83.4,39.3,Tidak Layak
2.19,5.16,4.22,83.5,39.3,Tidak Layak
2.16,5.12,4.24,83.4,39.3,Tidak Layak
2.2,5.16,4.24,83.4,39.2,Tidak Layak
2.19,5.12,4.24,83.4,39.3,Tidak Layak
2.19,5.12,4.26,83.3,39.2,Tidak Layak
2.2,5.16,4.22,83.3,39.2,Tidak Layak
2.2,5.12,4.22,83.3,39.2,Tidak Layak
2.19,5.12,4.26,83.3,39.2,Tidak Layak
2.19,5.12,4.26,83.2,39.3,Tidak Layak
2.19,5.14,4.22,83.2,39.3,Tidak Layak
2.2,5.12,4.22,83.2,39.3,Tidak Layak
2.19,5.14,4.26,83.2,39.3,Tidak Layak
2.2,5.19,4.24,83.2,39.2,Tidak Layak
2.19,5.12,4.26,83.1,39.3,Tidak Layak
2.19,5.12,4.22,83.2,39.2,Tidak Layak
2.2,5.14,4.24,83.2,39.3,Tidak Layak
2.19,5.14,4.24,83.2,39.3,Tidak Layak
2.2,5.19,4.22,83.2,39.2,Tidak Layak
2.2,5.16,4.22,83.2,39.3,Tidak Layak
2.19,5.14,4.24,83.2,39.2,Tidak Layak
2.2,5.16,4.22,83.2,39.2,Tidak Layak
2.19,5.14,4.26,83.2,39.3,Tidak Layak
2.2,5.19,4.24,83.2,39.3,Tidak Layak
2.19,5.14,4.2,83.3,39.3,Tidak Layak
2.19,5.16,4.26,83.3,39.3,Tidak Layak
2.19,5.16,4.26,83.2,39.3,Tidak Layak
2.2,5.14,4.26,82.5,38.6,Tidak Layak
2.19,5.14,4.26,83.2,39.2,Tidak Layak
2.2,5.14,4.26,83.3,39.3,Tidak Layak
1.96,5.14,4.22,83.3,39.2,Tidak Layak
2.2,5.19,4.22,83.4,39.2,Tidak Layak
2.19,5.16,4.26,83.4,39.2,Tidak Layak
2.2,5.19,4.22,83.4,39.2,Tidak Layak
2.2,5.21,4.24,83.4,39.1,Tidak Layak
2.2,5.19,4.26,83.4,39.2,Tidak Layak
2.19,5.21,4.26,83.4,39.2,Tidak Layak
2.2,5.19,4.54,83.5,39.2,Tidak Layak
2.2,5.19,4.22,83.4,39.1,Tidak Layak
2.22,5.19,4.22,83.4,39.2,Tidak Layak
2.2,5.16,4.24,83.5,39.1,Tidak Layak
2.2,5.23,4.22,83.4,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.2,Tidak Layak
2.2,5.19,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.2,Tidak Layak
2.19,5.16,4.24,83.5,39.2,Tidak Layak
2.2,5.21,4.26,83.5,39.2,Tidak Layak
2.2,5.21,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.26,83.5,39.2,Tidak Layak
2.2,5.21,4.24,83.4,39.2,Tidak Layak
2.2,5.16,4.26,83.4,39.2,Tidak Layak
2.2,5.19,4.28,83.4,39.2,Tidak Layak
2.2,5.19,4.28,83.4,39.1,Tidak Layak
2.2,5.21,4.26,83.4,39.2,Tidak Layak
2.2,5.21,4.28,83.5,39.2,Tidak Layak
2.2,5.21,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.22,83.5,39.2,Tidak Layak
2.2,5.19,4.24,83.5,39.1,Tidak Layak
2.2,5.19,4.22,82.8,38.9,Tidak Layak
2.22,5.14,4.24,83.4,39.2,Tidak Layak
2.2,5.19,4.26,83.4,39.1,Tidak Layak
2.17,5.19,4.22,83.4,39.2,Tidak Layak
2.2,5.21,4.22,83.4,39.2,Tidak Layak
2.2,5.16,4.26,83.4,39.1,Tidak Layak
2.22,5.21,4.24,83.4,39.2,Tidak Layak
2.2,5.23,4.28,83.4,39.2,Tidak Layak
2.2,5.19,4.26,83.4,39.2,Tidak Layak
2.22,5.19,4.24,83.4,39.2,Tidak Layak
2.2,5.21,4.26,83.4,39.2,Tidak Layak
2.2,5.23,4.24,83.3,39.1,Tidak Layak
2.2,5.23,4.28,83.3,39.1,Tidak Layak
2.22,5.23,4.28,83.4,39.2,Tidak Layak
2.19,5.19,4.26,83.5,39.2,Tidak Layak
2.2,5.25,4.24,83.5,39.2,Tidak Layak
2.2,5.23,4.24,83.5,39.2,Tidak Layak
2.2,5.21,4.28,83.5,39.2,Tidak Layak
2.2,5.23,4.26,83.5,39.2,Tidak Layak
2.2,5.25,4.24,83.6,39.2,Tidak Layak
2.19,5.23,4.24,83.5,39.2,Tidak Layak
2.2,5.21,4.26,83.6,39.2,Tidak Layak
2.2,5.23,4.28,83.5,39.2,Tidak Layak
2.2,5.25,4.3,83.5,39.2,Tidak Layak
2.2,5.28,4.28,83.4,39.4,Tidak Layak
2.2,5.21,4.26,83.4,39.2,Tidak Layak
2.22,5.28,4.26,83.4,39.2,Tidak Layak
2.2,5.1,4.28,83.3,39.2,Tidak Layak
2.2,5.23,4.26,83.4,39.2,Tidak Layak
2.22,5.3,4.3,83.5,39.2,Tidak Layak
2.22,5.25,4.24,83.5,39.1,Tidak Layak
2.2,5.32,4.3,83.6,39.0,Tidak Layak
2.22,5.32,4.26,83.6,39.2,Tidak Layak
2.2,5.34,4.26,83.6,39.1,Tidak Layak
2.22,5.32,4.28,83.6,39.1,Tidak Layak
2.22,5.32,4.24,83.6,39.1,Tidak Layak
2.2,5.3,4.26,83.7,39.1,Tidak Layak
2.22,5.32,4.3,83.6,39.1,Tidak Layak
2.22,5.28,4.26,83.7,39.1,Tidak Layak
2.22,5.32,4.26,83.7,39.1,Tidak Layak
2.2,5.25,4.26,83.7,39.1,Tidak Layak
2.22,5.3,4.26,83.7,39.1,Tidak Layak
2.22,5.34,4.3,83.7,39.1,Tidak Layak
2.2,5.37,4.26,83.7,39.1,Tidak Layak
2.2,5.32,4.26,83.6,39.1,Tidak Layak
2.22,5.28,4.28,83.6,39.1,Tidak Layak
2.2,5.3,4.28,83.6,39.1,Tidak Layak
2.2,5.32,4.3,83.7,39.1,Tidak Layak
2.2,5.28,4.28,83.7,39.1,Tidak Layak
2.22,5.28,4.28,83.7,39.1,Tidak Layak
2.2,5.3,4.3,83.7,39.1,Tidak Layak
2.2,5.25,4.32,83.8,39.1,Tidak Layak
2.2,5.3,4.3,83.8,39.1,Tidak Layak
2.19,5.3,4.3,83.8,39.1,Tidak Layak
2.19,5.25,4.28,83.8,39.1,Tidak Layak
2.19,5.28,4.28,83.8,39.0,Tidak Layak
2.2,5.25,4.3,83.8,39.1,Tidak Layak
2.2,5.28,4.3,83.7,39.1,Tidak Layak
2.29,5.23,4.26,83.7,39.1,Tidak Layak
