timestamp,suhu,kelembapan,mq135,mq3,mq2,label
01/12/2025 13:27,31.1,100.0,1139,1775,211,Layak
01/12/2025 13:27,31.1,100.0,1173,1776,208,Layak
01/12/2025 13:28,31.1,100.0,1168,1774,208,Layak
01/12/2025 13:28,31.1,100.0,1169,1789,210,Layak
01/12/2025 13:28,31.1,100.0,1178,1783,208,Layak
01/12/2025 13:29,31.2,100.0,1173,1786,206,Layak
01/12/2025 13:29,31.2,100.0,1190,1797,217,Layak
01/12/2025 13:30,31.2,100.0,1203,1797,210,Layak
01/12/2025 13:30,31.2,100.0,1205,1802,218,Layak
01/12/2025 13:30,31.2,100.0,1230,1803,213,Layak
01/12/2025 13:31,31.2,100.0,1223,1808,208,Layak
01/12/2025 13:31,31.2,100.0,1217,1811,219,Layak
01/12/2025 13:31,31.2,100.0,1123,1795,208,Layak
01/12/2025 13:32,31.1,100.0,1032,1776,191,Layak
01/12/2025 13:32,31.2,100.0,1002,1783,213,Layak
01/12/2025 13:33,31.1,100.0,973,1776,209,Layak
01/12/2025 13:33,31.2,100.0,973,1784,208,Layak
01/12/2025 13:33,31.2,100.0,976,1767,215,Layak
01/12/2025 13:34,31.2,100.0,954,1765,223,Layak
01/12/2025 13:34,31.2,100.0,1011,1775,215,Layak
01/12/2025 13:34,31.2,100.0,1051,1795,218,Layak
01/12/2025 13:35,31.3,100.0,1072,1808,218,Layak
01/12/2025 13:35,31.2,100.0,1083,1806,215,Layak
01/12/2025 13:36,31.3,100.0,1088,1808,226,Layak
01/12/2025 13:36,31.3,100.0,1104,1809,222,Layak
01/12/2025 13:36,31.3,100.0,1016,1795,215,Layak
01/12/2025 13:37,31.3,100.0,1010,1793,217,Layak
01/12/2025 13:37,31.3,100.0,1009,1774,214,Layak
01/12/2025 13:37,31.3,100.0,926,1757,222,Layak
01/12/2025 13:38,31.1,90.8,1010,1783,209,Layak
01/12/2025 13:38,31.2,100.0,994,1791,208,Layak
01/12/2025 13:39,31.3,100.0,1015,1807,208,Layak
01/12/2025 13:39,31.3,100.0,1037,1811,232,Layak
01/12/2025 13:39,31.3,100.0,1072,1821,209,Layak
01/12/2025 13:40,31.3,100.0,1090,1827,203,Layak
01/12/2025 13:40,31.4,100.0,1072,1840,208,Layak
01/12/2025 13:40,31.4,100.0,1093,1845,215,Layak
01/12/2025 13:41,31.3,100.0,1056,1843,177,Layak
01/12/2025 13:41,31.3,100.0,1013,1818,143,Layak
01/12/2025 13:42,31.4,100.0,1110,1853,216,Layak
01/12/2025 13:42,31.4,100.0,995,1840,217,Layak
01/12/2025 13:42,31.4,98.3,999,1829,210,Layak
01/12/2025 13:43,31.5,98.8,1008,1839,220,Layak
01/12/2025 13:43,31.6,100.0,1056,1846,219,Layak
01/12/2025 13:43,31.7,100.0,1008,1835,215,Layak
01/12/2025 13:44,31.7,97.1,1007,1821,211,Layak
01/12/2025 13:44,31.8,97.4,1015,1829,214,Layak
01/12/2025 13:45,31.8,99.7,1047,1830,218,Layak
01/12/2025 13:45,31.9,99.3,1040,1835,219,Layak
01/12/2025 13:45,32.0,99.7,1041,1833,218,Layak
01/12/2025 13:46,32.0,99.7,1042,1829,223,Layak
01/12/2025 13:46,32.1,94.6,1023,1845,219,Layak
01/12/2025 13:46,32.2,96.5,1054,1858,225,Layak
01/12/2025 13:47,32.2,98.8,1072,1866,224,Layak
01/12/2025 13:47,32.2,98.9,1072,1871,235,Layak
01/12/2025 13:48,32.2,94.3,993,1819,211,Layak
01/12/2025 13:48,32.2,91.8,982,1815,211,Layak
01/12/2025 13:48,32.1,86.7,1044,1814,208,Layak
01/12/2025 13:49,32.1,84.5,1023,1808,211,Layak
01/12/2025 13:49,32.1,85.9,999,1806,208,Layak
01/12/2025 13:49,32.1,84.5,974,1806,212,Layak
01/12/2025 13:50,32.1,86.2,1007,1809,213,Layak
01/12/2025 13:50,32.2,85.6,997,1810,208,Layak
01/12/2025 13:51,32.2,85.8,989,1813,211,Layak
01/12/2025 13:51,32.2,84.3,1006,1809,213,Layak
01/12/2025 13:51,32.2,85.5,1009,1787,205,Layak
01/12/2025 13:52,32.3,86.0,1016,1809,208,Layak
01/12/2025 13:52,32.3,86.5,1001,1812,206,Layak
01/12/2025 13:52,32.3,85.6,1008,1813,209,Layak
01/12/2025 13:53,32.3,84.3,1023,1809,211,Layak
01/12/2025 13:53,32.4,86.5,1040,1815,208,Layak
01/12/2025 13:54,32.4,83.7,1041,1813,208,Layak
01/12/2025 13:54,32.4,84.3,1019,1808,208,Layak
01/12/2025 13:54,32.4,85.3,1033,1807,211,Layak
01/12/2025 13:55,32.4,84.9,1004,1808,211,Layak
01/12/2025 13:55,32.4,85.4,1023,1810,208,Layak
01/12/2025 13:55,32.4,84.1,1003,1808,210,Layak
01/12/2025 13:56,32.5,84.5,1012,1808,213,Layak
01/12/2025 13:56,32.4,83.8,1008,1808,209,Layak
01/12/2025 13:57,32.5,84.0,1043,1809,208,Layak
01/12/2025 13:57,32.5,82.7,1038,1811,210,Layak
01/12/2025 13:57,32.5,84.0,1020,1818,208,Layak
01/12/2025 13:58,32.5,84.9,985,1809,214,Layak
01/12/2025 13:58,32.5,84.6,1009,1810,210,Layak
01/12/2025 13:58,32.5,83.3,1023,1810,208,Layak
01/12/2025 13:59,32.5,85.0,1036,1825,215,Layak
01/12/2025 13:59,32.6,84.7,1008,1828,208,Layak
